NAMES,SMILES,VALUE
C0022_A0004,CC[N+](C)(CCC(C)C)CCC(C)C.[Br-],127
C0337_A0004,CCCC[N+](C)(CCCC)CCCC.[Br-],121
C1072_A0004,CCOCC[N+](CC)(CC)CC.[Br-],98
C0387_A0004,C#CC[N+](CC)(CC)CC.[Br-],199
C0128_A0004,CCCCC(C[N+](C)(C)C)OCC.[Br-],149
C0229_A0004,CCCCOC(CC)C[N+](C)(C)C.[Br-],129
C0611_A0004,CCCCOC(CCC)C[N+](C)(C)C.[Br-],111
C0763_A0004,C=CC[N+](C)(CC=C)CC=C.[Br-],90
C0916_A0004,CCCCCCCCC(CC)C[N+](C)(C)C.[Br-],226
C0404_A0004,CCCCCOC(CCC)C[N+](C)(C)C.[Br-],106
C0330_A0004,CC[N+](C)(CC)CC(C)(O)CC(C)(C)C.[Br-],125
C1120_A0004,C=C(OCC)[N+](C)(C)C.[Br-],151
C0349_A0004,CC(CC1CCCCCC1)[N+](C)(C)C.[Br-],273
C0726_A0004,C=COCC[N+](CC)(CC)CC.[Br-],95
C0753_A0004,CC(CC1CCCCCCC1)[N+](C)(C)C.[Br-],249
C0206_A0004,CC(CC(C)(C)C)C[N+](C)(C)CC(C)CC(C)(C)C.[Br-],210
C0831_A0004,CCCCCCCCCCCC[N+](C)(C)CCCC.[Br-],40
C0869_A0004,C#CC[N+](CC=C)(CC=C)CC=C.[Br-],103
C0917_A0004,C=CC(O)C[N+](C)(C)CCCC.[Br-],79
C0160_A0004,C=CC[N+](C)(C)Cc1ccccc1.[Br-],89
C0805_A0004,C#CC[N+](CC#C)(CC=C)CCCC.[Br-],89
C0959_A0004,Cc1ccccc1C[N+](C)(C)C.[Br-],201
C0788_A0004,C=CC[N+](C)(C)c1ccccc1.[Br-],124
C0230_A0004,CCCC(=O)OCC[N+](C)(C)C.[Br-],101
C0944_A0004,C[N+](C)(C)CCCCc1ccccc1.[Br-],180
C0186_A0004,C[N+](C)(C)CCCCCc1ccccc1.[Br-],163
C0185_A0004,CCC[N+](C)(C)Cc1ccccc1.[Br-],140
C1062_A0004,COc1ccc(C[N+](C)(C)C)cc1.[Br-],146
C1142_A0004,CCCCCCCCCCCCCCCCCC[N+](CC)(CC)CC.[Br-],160
C0880_A0004,CCCCCCCCCCCCCCCC[N+](C)(CCCC)CCCC.[Br-],51
C0294_A0004,C[N+](C)(CCO)Cc1ccccc1.[Br-],83
C1149_A0004,CC[N+](C)(CC)CC(O)c1ccccc1.[Br-],155
C0071_A0004,CCCCCCCCCC[N+](C)(C)CC(=O)O.[Br-],153
C0217_A0004,C#CC[N+](CC=C)(CC=C)c1ccccc1.[Br-],138
C1015_A0004,CCC[N+](CCC)(CCC)Cc1ccccc1.[Br-],188
C0712_A0004,CC[N+](C)(CC)C(CO)c1ccccc1.[Br-],153
C0002_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)C1CCCCC1.[Br-],141
C0812_A0004,Cc1ccccc1C[N+](C)(C)c1ccccc1.[Br-],88
C0458_A0004,CC[N+](CC)(Cc1ccccc1)Cc1ccccc1.[Br-],147
C0532_A0004,CCc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],159
C0986_A0004,CCCCCCCCCCCC[N+](C)(C)CCOC(C)=O.[Br-],65
C0855_A0004,CCC=Cc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],105
C0220_A0004,CCCCCC[N+](C)(C)c1ccccc1OC.[Br-],182
C0032_A0004,C[N+](C)(CC(=O)c1ccccc1)CC1CCCCC1.[Br-],186
C0534_A0004,C=CC[N+](C)(Cc1ccccc1)c1ccc(OC)cc1.[Br-],148
C0376_A0004,C[N+](C)(C)C(OC(=O)c1ccccc1)c1ccccc1.[Br-],137
C1080_A0004,CCCCCCCCCC[N+](C)(C)CCCCCCCCCCC(=O)O.[Br-],110
C0671_A0004,C[N+](C)(CCCc1ccccc1)CC(=O)c1ccccc1.[Br-],125
C0948_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)OCC.[Br-],55
C0047_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)CCOC(C)=O.[Br-],73
C0951_A0004,CCCCCCCc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],90
C0798_A0004,CCCCCCCCc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],88
C0850_A0004,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],49
C0629_A0004,COc1cccc(C[N+](C)(C)CC(=O)c2ccccc2)c1.[Br-],151
C0308_A0004,CCCCCCCCCCCCCCCC[N+](CC)(CC)CCOC(C)=O.[Br-],71
C0138_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC(=O)OC.[Br-],67
C0825_A0004,CCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],60
C1038_A0004,CC[N+](CC)(CCCOc1ccccc1)CCCOc1ccccc1.[Br-],78
C1104_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCC(=O)OC.[Br-],60
C0866_A0004,CCCCCCCCCCCc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],87
C0694_A0004,CCCCCCCCCCCCCCCC[N+](CCCC)(CCCC)CCOC(C)=O.[Br-],53
C0758_A0004,CCCCCCCCCCCCOc1ccccc1[N+](C)(C)CCCCCCCCCC.[Br-],39
C1070_A0004,CCCCCCCCCCCCOc1ccccc1[N+](C)(C)CCCCCCCCCCCC.[Br-],44
C0938_A0004,CCCCCCCCCCCCCC[N+](C)(C)c1ccccc1OCCCCCCCCCCCC.[Br-],47
C0677_A0004,C[N+](C)(C)CCc1ccccc1.[Br-],234
C0970_A0004,C[N+](C)(C)O.[Br-],246
C0374_A0004,CCCC(C)[N+](C)(C)C.[Br-],227
C0776_A0004,C[N+](C)(C)C1CCCC1.[Br-],281
C0072_A0004,C=CC[N+](C)(C)C(C)(C)C.[Br-],248
C0039_A0004,C[N+](C)(C)C1CCOC1.[Br-],250
C0797_A0004,C[N+](C)(C)C1CCCCCC1.[Br-],278
C0183_A0004,Cc1cc(C)c(C[N+](C)(C)C)cc1C.[Br-],254
C0697_A0004,CCCCCCCCCCCC[N+](CC)(CCO)CCO.[Br-],70
C0640_A0004,Cc1ccc(C[N+](C)(C)C)c2ccccc12.[Br-],233
C0005_A0004,CCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-],51
C0286_A0004,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],61
C0999_A0004,CCCCC(C(=O)OC)[N+](C)(C)Cc1ccccc1.[Br-],147
C0834_A0004,C[N+](C)(CCCCOc1ccccc1)Cc1ccccc1.[Br-],129
C0580_A0004,CCCC(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],90
C1054_A0004,CCCCC(C(=O)OCC)[N+](C)(C)Cc1ccccc1.[Br-],118
C0444_A0004,C[N+](C)(Cc1cccc(Oc2ccccc2)c1)c1ccccc1.[Br-],127
C0069_A0004,CCCCCC[N+](CCCCCC)(CCCCCC)Cc1ccccc1.[Br-],102
C0518_A0004,C[N+](C)(CCCCCOc1ccccc1)Cc1ccccc1.[Br-],140
C0142_A0004,Cc1ccc(C(C)C)cc1C[N+](C)(C)Cc1cc(C(C)C)ccc1C.[Br-],226
C1137_A0004,CCCCC(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],78
C0432_A0004,Cc1ccc(C(C)C)cc1C[N+](C)(Cc1ccccc1)Cc1ccccc1.[Br-],207
C0379_A0004,C[N+](C)(CCCCOc1cccc2ccccc12)Cc1ccccc1.[Br-],140
C0418_A0004,C[N+](C)(CCCCOc1ccc2ccccc2c1)Cc1ccccc1.[Br-],162
C0526_A0004,CCCCCCC[N+](C)(C)C.[Br-],183
C1118_A0004,C=CC[N+](C)(C)C=C(C)C.[Br-],64
C0833_A0004,CC[N+](C)(C)C1CCCCO1.[Br-],84
C0947_A0004,CC#CC[N+](CC)(CC)CC.[Br-],117
C0413_A0004,Cc1cc(C)cc(C[N+](C)(C)C)c1.[Br-],239
C0727_A0004,C#CC[N+](C)(C)CC#Cc1ccccc1.[Br-],172
C0735_A0004,CC(C)=C[N+](C)(C)Cc1ccccc1.[Br-],165
C0050_A0004,COc1ccc(CC[N+](C)(C)C)cc1.[Br-],217
C0819_A0004,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCC.[Br-],58
C0770_A0004,C[N+](C)(CCc1ccccc1)c1ccccc1.[Br-],170
C0281_A0004,CC(c1ccccc1)[N+](C)(C)c1ccccc1.[Br-],120
C0780_A0004,Cc1cccc(C[N+](C)(C)CCO)c1C.[Br-],148
C0303_A0004,Cc1ccccc1C[N+](C)(C)CCCO.[Br-],129
C0454_A0004,CC(=O)OCC[N+](C)(C)Cc1ccccc1.[Br-],126
C0715_A0004,Cc1cccc(C[N+](C)(C)CCCO)c1C.[Br-],170
C0775_A0004,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-],63
C0331_A0004,CCOC(=O)C(C)[N+](C)(C)Cc1ccccc1.[Br-],118
C0774_A0004,CC[N+](CC)(CC)Cc1cccc(Oc2ccccc2)c1.[Br-],162
C0764_A0004,CCCCCCCCCCCC[N+](C)(C)Cc1cc(C(C)C)ccc1C.[Br-],154
C0614_A0004,CCCCCCCCCCCC[N+](C)(C)CCc1cc(C(C)C)ccc1C.[Br-],114
C1148_A0004,CCC(CC(C)C)(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],143
C0244_A0004,CCCCCCCCCCCC[N+](CC)(CC)CCC.[Br-],98
C0942_A0004,CCCCCCCCCCCC[N+](C)(CC)COCC.[Br-],176
C0438_A0004,C[N+](C)(CCC(=O)O)CC(=O)O.[Br-],151
C0351_A0004,CCCCCCCCCCCC[N+](C)(CC)CC(=O)O.[Br-],103
C0682_A0004,CCCCCCCCCCCC[N+](C)(CC)Cc1ccccc1.[Br-],104
C0320_A0004,CCCCCCCCCCCC[N+](C)(CCCC)Cc1ccccc1.[Br-],78
C0124_A0004,C[N+](C)(C)Cc1ccc(O)cc1.[Br-],166
C0957_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(O)cc1.[Br-],129
C0372_A0004,CC(=O)C[N+](C)(C)Cc1ccccc1C.[Br-],123
C0173_A0004,COC(=O)C[N+](C)(C)Cc1ccc(C)cc1.[Br-],117
C0215_A0004,COC(=O)C[N+](C)(C)Cc1ccccc1C.[Br-],132
C0899_A0004,CC(C)CC(=O)C[N+](C)(C)C.[Br-],134
C0408_A0004,CCOC(C[N+](C)(C)C)OCC.[Br-],151
C0475_A0004,C[N+](C)(C)CC(O)CO.[Br-],121
C0457_A0004,CC[N+](CC)(CC)CC#Cc1ccccc1.[Br-],157
C1140_A0004,C=CC[N+](C)(C)c1cc(C)ccc1O.[Br-],151
C0232_A0004,COc1cc(C[N+](C)(C)C)cc(OC)c1.[Br-],194
C1128_A0004,C=CC[N+](C)(C)c1cc(C)cc(C)c1O.[Br-],106
C0802_A0004,C=C(C)C[N+](C)(C)c1cc(C)ccc1O.[Br-],153
C0893_A0004,COc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],129
C0525_A0004,C#CC[N+](C)(C)C(C(=O)c1ccccc1)c1ccccc1.[Br-],151
C1040_A0004,Cc1ccc(O)c([N+](C)(C)CC=Cc2ccccc2)c1.[Br-],152
C0283_A0004,COC(=O)C[N+](C)(C)Cc1cccc2ccccc12.[Br-],162
C0800_A0004,CCCCCCCCCCCC[N+](C)(C)Cc1ccc(C(=O)c2ccccc2)cc1.[Br-],126
C0838_A0004,C[N+](C)(C)c1ccc(C=O)cc1.[Br-],209
C0588_A0004,C=CC=C(C)C[N+](C)(C)CC=Cc1ccccc1.[Br-],159
C0536_A0004,C[N+](C)(CC#Cc1ccccc1)CC=Cc1ccccc1.[Br-],146
C0628_A0004,C[C@@H](c1ccccc1)[N+](C)(C)CC(=O)c1ccccc1.[Br-],127
C0737_A0004,C[N+](C)(C)CCCCCCCCCCOc1ccc(C=O)cc1.[Br-],118
C0563_A0004,C#CC[N+](C)(C)CC#Cc1cccc2ccccc12.[Br-],142
C0042_A0004,C#CC[N+](CC)(CC)CC#Cc1cccc2ccccc12.[Br-],126
C0501_A0004,CC[N+](CC)(CC)CCCO.[Br-],166
C0412_A0004,CCCCCCCCCC[N+](CC)(CC)CC.[Br-],107
C0388_A0004,C[N+](C)(C)c1cccc(O)c1.[Br-],207
C0859_A0004,CC(C[N+](C)(C)C)c1ccccc1.[Br-],179
C0348_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)C(C)O.[Br-],117
C0752_A0004,CC(C)C(C[N+](C)(C)C)c1ccccc1.[Br-],171
C0545_A0004,C=C(C)C[N+](C)(C)c1cccc(O)c1.[Br-],114
C0988_A0004,C[N+](C)(C)CCC(=O)c1ccc(O)cc1.[Br-],207
C0174_A0004,COc1cccc(C(=O)CC[N+](C)(C)C)c1.[Br-],144
C0355_A0004,Cc1ccc(C(C[N+](C)(C)C)c2ccc(C)cc2)cc1.[Br-],246
C0118_A0004,Cc1ccc([N+](C)(C)C(C)c2ccccc2)cc1.[Br-],102
C0602_A0004,COc1ccc([N+](C)(C)C(C)c2ccccc2)cc1.[Br-],108
C0983_A0004,C=C(C)C[N+](C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.[Br-],142
C0208_A0004,CC(C)=CC[N+](C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.[Br-],136
C0043_A0004,COc1ccc(C(C[N+](C)(C)C)c2ccc(OC)cc2)cc1.[Br-],229
C0499_A0004,C=C(C)C#CC[N+](C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.[Br-],150
C0385_A0004,CC(C)(C)c1cc([N+](C)(C)Cc2ccccc2)cc(C(C)(C)C)c1O.[Br-],173
C0136_A0004,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1O.[Br-],51
C0465_A0004,CC(C)(C)c1cc([N+](C)(C)CC=Cc2ccccc2)cc(C(C)(C)C)c1O.[Br-],160
C0392_A0004,C=CC[N+](C)(CCOC(=O)CCCCCCCCCCC)CCOC(=O)CCCCCCCCCCC.[Br-],78
C0013_A0004,C=CC[N+](C)(CCOC(=O)CCCCCCCCCCCCCCC)CCOC(=O)CCCCCCCCCCCCCCC.[Br-],89
C0353_A0004,CC[N+](C)(CC)C(C)c1ccccc1.[Br-],153
C0796_A0004,CC[N+](CC)(CC)C(C)c1ccccc1.[Br-],149
C0143_A0004,CCC[N+](CCC)(CCC)C(C)c1ccccc1.[Br-],162
C1045_A0004,CC(c1ccccc1)[N+](C)(C)Cc1ccccc1.[Br-],155
C0227_A0004,CC[N+](CC)(Cc1ccccc1)C(C)c1ccccc1.[Br-],142
C0606_A0004,C=CCC=CC[N+](C)(C)Cc1ccccc1.[Br-],125
C0586_A0004,C=CCC(C)(C=C)[N+](C)(C)Cc1ccccc1.[Br-],136
C0129_A0004,COCC[N+](C)(C)Cc1ccccc1.[Br-],125
C0772_A0004,C[N+](C)(CCCO)Cc1ccccc1.[Br-],101
C0661_A0004,CC=CC(C)[N+](C)(C)C.[Br-],171
C0562_A0004,CC(=O)OC(C)C[N+](C)(C)C.[Br-],148
C0285_A0004,CC[N+](C)(Cc1ccccc1)c1ccccc1.[Br-],156
C0132_A0004,C[N+](C)(C)CC(O)c1ccc(O)c(O)c1.[Br-],196
C0747_A0004,C[N+](C)(C)CCCCCC(=O)O.[Br-],183
C0068_A0004,CCC[N+](C)(CC)Cc1ccccc1.[Br-],123
C0696_A0004,CC(=O)C[N+](C)(C)CC(=O)c1ccccc1.[Br-],149
C0100_A0004,COc1ccc(C(=O)C[N+](C)(C)CC(C)=O)cc1.[Br-],146
C0029_A0004,Cc1cc(C[N+](C)(C)c2ccccc2)cc(C)c1O.[Br-],132
C0415_A0004,CCCCOC[N+](C)(C)C.[Br-],74
C0538_A0004,CCCCCCCCCC[n+]1cccc(CCCCC)c1.[Br-],30
C1116_A0004,CCC(=O)OCCCCCCCCCCC[n+]1ccccc1.[Br-],35
C0386_A0004,CCOC(=O)c1c[n+](Cc2ccccc2)ccc1C(c1ccccc1)c1ccccc1.[Br-],35
C0524_A0004,CCCCCCCC[n+]1ccc(CCC)cc1.[Br-],37
C0621_A0004,CCCCCCCCCCCCCC[n+]1ccc(CCCCCC)cc1.[Br-],37
C0558_A0004,CCCCCCCCCCCCCC[n+]1cccc(CCCCC)c1.[Br-],39
C0437_A0004,CCCCCCCCCC[n+]1ccc(C(=O)OCC)cc1.[Br-],41
C0849_A0004,CCCCCCCCCCCC[n+]1ccc(CCC)cc1.[Br-],41
C0362_A0004,CCCCCCCCCCC[n+]1ccccc1.[Br-],42
C0615_A0004,CCCCCCCC[n+]1ccc(CC)cc1.[Br-],43
C0996_A0004,CCCCCCCCCCCC[n+]1ccc(CC)cc1.[Br-],44
C0535_A0004,CCCCCCCCCC[n+]1ccccc1.[Br-],45
C0527_A0004,CCCCCCCCCCCC[n+]1ccccc1.[Br-],45
C0889_A0004,CCCCCC[C@@H](C)Cc1cccc[n+]1CCCCCC.[Br-],47
C0483_A0004,CCCCc1ccc(C)[n+](CC(=O)OCC)c1.[Br-],51
C0120_A0004,COc1ccc(OC)c(CC[n+]2ccccc2)c1.[Br-],54
C0906_A0004,CCCCCCCCCCCCC[n+]1ccccc1.[Br-],55
C0256_A0004,Fc1ccc(C[n+]2ccccc2)cc1.[Br-],58
C0209_A0004,CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],59
C0135_A0004,CCCC[n+]1ccc(C(=O)OCC)cc1.[Br-],60
C0469_A0004,CC(C)C[n+]1ccccc1.[Br-],64
C1097_A0004,C[n+]1cccc(CCCO)c1.[Br-],64
C0846_A0004,Cc1ccc[n+](Cc2ccccc2)c1.[Br-],65
C0743_A0004,CCCC[n+]1ccccc1SCc1ccccc1.[Br-],65
C1048_A0004,O=C(C[n+]1ccccc1)C1CCCCC1.[Br-],69
C0574_A0004,CCCc1cccc[n+]1C.[Br-],70
C0531_A0004,CCOC(=O)CC[n+]1ccccc1.[Br-],71
C0507_A0004,CCOC(=O)[C@H](CC)[n+]1ccccc1.[Br-],73
C0203_A0004,CCC[n+]1ccccc1.[Br-],76
C0476_A0004,CCN(CC)C(=O)c1ccc[n+](CC)c1.[Br-],77
C0807_A0004,[Br-].c1ccc(OCC[n+]2ccccc2)cc1,78
C0759_A0004,Cc1cc(C)[n+](C)c(C)c1C.[Br-],79
C1147_A0004,C[n+]1ccc(CCCO)cc1.[Br-],79
C1061_A0004,CC[n+]1c(C)cccc1C.[Br-],80
C0504_A0004,C[n+]1cccc(-c2ccccn2)c1.[Br-],80
C0365_A0004,CC(C)OC(=O)C[n+]1ccccc1.[Br-],80
C0147_A0004,Cc1cc[n+](CN2CCOCC2)cc1.[Br-],83
C0395_A0004,C[n+]1ccc(Cc2ccccc2)cc1.[Br-],86
C0367_A0004,CCOC(=O)c1ccc[n+](CCF)c1.[Br-],87
C0946_A0004,Cc1cc[n+](CCc2ccccc2)cc1.[Br-],90
C0053_A0004,CCCC[n+]1cccc(C(=O)O)c1.[Br-],91
C0521_A0004,C=CC[n+]1cccc(C(=O)N(CC)CC)c1.[Br-],92
C0616_A0004,CCOC(=O)C(C(=O)OCC)[n+]1ccccc1.[Br-],94
C0102_A0004,CC(=O)OCCCC[n+]1cccc(O)c1.[Br-],95
C1002_A0004,[Br-].c1ccc(CO[n+]2ccccc2)cc1,95
C0625_A0004,C=CC[n+]1ccccc1.[Br-],96
C1049_A0004,CCOC(=O)c1ccc[n+](C)c1.[Br-],96
C0740_A0004,Cc1ccc[n+](CCO)c1.[Br-],97
C0479_A0004,CC[n+]1ccccc1C.[Br-],97
C0346_A0004,CC(C)[n+]1ccccc1.[Br-],97
C0734_A0004,CCCC[n+]1ccccc1.[Br-],98
C1076_A0004,CC[n+]1ccc(-c2ccncc2)cc1.[Br-],98
C0004_A0004,C=CC[n+]1cccc(O)c1.[Br-],98
C0806_A0004,[Br-].c1ccc(C[n+]2ccccc2)cc1,99
C0690_A0004,CCOC(=O)CCc1cc[n+](C)cc1.[Br-],100
C0804_A0004,CC[n+]1cccc(C(C)=O)c1.[Br-],100
C0369_A0004,C=CC[n+]1cccc(C=O)c1.[Br-],100
C0015_A0004,CC(=O)C[n+]1c(C)cccc1C.[Br-],104
C0336_A0004,CC[n+]1cccc(O)c1.[Br-],106
C0494_A0004,CCO[n+]1ccc(OC)cc1.[Br-],109
C1089_A0004,CCCOC(=O)C[n+]1ccccc1.[Br-],110
C0389_A0004,C=CC[n+]1ccccc1CO.[Br-],110
C0530_A0004,OCC[n+]1ccccc1.[Br-],110
C1016_A0004,C=CC[n+]1ccc(CO)cc1.[Br-],111
C0719_A0004,C#CCCCC[n+]1ccccc1.[Br-],114
C0857_A0004,Cc1ccc[n+](CCC#N)c1.[Br-],116
C0596_A0004,[Br-].c1cc[n+](-c2ccccn2)cc1,118
C1090_A0004,CC(C)[n+]1ccc(CO)cc1.[Br-],119
C1085_A0004,ClCCC[n+]1ccccc1.[Br-],120
C0062_A0004,CC[n+]1ccccc1.[Br-],121
C0814_A0004,C=CC[n+]1ccc(C#N)cc1.[Br-],121
C0250_A0004,CC[n+]1ccc(C)cc1.[Br-],121
C0789_A0004,CC(C)[n+]1ccccc1CO.[Br-],122
C0751_A0004,OCC[n+]1cccc(O)c1.[Br-],123
C0273_A0004,Cc1cc[n+](CCO)cc1C.[Br-],127
C0282_A0004,CC(C)=CC[n+]1ccc(C)cc1.[Br-],128
C0370_A0004,CC(=O)[C@@H](C)[n+]1ccccc1C.[Br-],133
C0659_A0004,Cc1cc[n+](CCC#N)cc1C.[Br-],133
C1110_A0004,CCOC(=O)C[n+]1ccccc1.[Br-],137
C0925_A0004,Cc1cc[n+](CCCBr)cc1.[Br-],140
C1041_A0004,CC=C(C)[C@@H](C)[n+]1ccccc1.[Br-],140
C0328_A0004,COC(=O)c1ccc[n+](C)c1.[Br-],141
C0223_A0004,N#CCC[n+]1cccc(N)c1.[Br-],142
C0338_A0004,CC(=O)[C@@H](C)[n+]1ccccc1.[Br-],144
C0879_A0004,Cc1cc(C)c[n+](CC#N)c1.[Br-],144
C1065_A0004,Cc1cc[n+](C)cc1O.[Br-],146
C0325_A0004,Cc1cc[n+](CCC#N)cc1.[Br-],147
C0965_A0004,N#CCC[n+]1ccccc1.[Br-],149
C0599_A0004,C[n+]1ccccc1.[Br-],150
C0033_A0004,C[n+]1cccc(O)c1.[Br-],154
C0478_A0004,C=C[n+]1ccccc1.[Br-],155
C1020_A0004,[Br-].c1ccc(-[n+]2ccccc2)cc1,155
C0167_A0004,OCC=C[n+]1ccccc1.[Br-],157
C1060_A0004,C=C(C[n+]1ccccc1)C(=O)O.[Br-],157
C0847_A0004,C1=C[C@H]([n+]2ccccc2)CCC1.[Br-],160
C0092_A0004,Cc1cc(C)c[n+](CCC#N)c1.[Br-],161
C0660_A0004,O=C(O)CCC[n+]1ccccc1.[Br-],163
C0327_A0004,COC(=O)c1cc[n+](C)cc1.[Br-],164
C0378_A0004,CC[n+]1ccc(C#N)cc1.[Br-],166
C0364_A0004,N#CC[n+]1ccccc1.[Br-],167
C1121_A0004,C[n+]1ccccc1CO.[Br-],168
C0259_A0004,C=C[n+]1ccc(C)cc1.[Br-],169
C0520_A0004,COc1cc[n+](C(C)C)cc1.[Br-],170
C0067_A0004,Cc1cc[n+](C)cc1.[Br-],173
C0607_A0004,COC(=O)C[n+]1ccccc1.[Br-],175
C1059_A0004,CCC[n+]1cccc(C(N)=O)c1.[Br-],175
C0400_A0004,CC[n+]1ccc(N(C)C)cc1.[Br-],176
C0131_A0004,C#CC[n+]1ccc(C)cc1.[Br-],178
C0345_A0004,Cc1cc[n+](CC#N)cc1.[Br-],179
C0054_A0004,FCC[n+]1ccccc1.[Br-],180
C0882_A0004,CC(=O)c1cc[n+](C)cc1.[Br-],184
C0642_A0004,C=CC[n+]1ccc(C=NO)cc1.[Br-],185
C0402_A0004,NNC(=O)C[n+]1ccccc1.[Br-],186
C0551_A0004,CC(=O)C[n+]1ccccc1.[Br-],187
C0650_A0004,CC[n+]1ccc(C(N)=O)cc1.[Br-],188
C0109_A0004,O=C(O)C=C[n+]1ccccc1.[Br-],189
C0587_A0004,C[C@H](C(N)=O)[n+]1ccccc1.[Br-],190
C0935_A0004,Cc1ccc[n+](C=CC(=O)O)c1.[Br-],191
C0891_A0004,C=CC[n+]1ccccc1C=NO.[Br-],193
C0108_A0004,CC(=O)C[n+]1ccccc1C.[Br-],196
C0631_A0004,OCC[n+]1ccccc1C=NO.[Br-],199
C0423_A0004,Cc1cc[n+](CC#N)c(C)c1.[Br-],199
C0921_A0004,O=C(O)C[n+]1ccccc1.[Br-],199
C0922_A0004,NC(=O)CC[n+]1ccccc1.[Br-],199
C0274_A0004,NC(=O)C[n+]1ccccc1.[Br-],200
C0315_A0048,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-5
C1160_A0048,C[N+]1(CCCC(F)(F)F)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27
C1161_A0048,C[N+]1(CCCC(F)(F)F)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26
C0460_A0091,CCOP(=O)([O-])OCC.CC[n+]1ccn(C)c1,20
C1163_A0092,CCCCOP(=O)([O-])OCCCC.OCC[NH2+]CCO,29
C1163_A0054,CS(=O)(=O)[O-].OCC[NH2+]CCO,29
C1164_A0092,CCCCOP(=O)([O-])OCCCC.OCC[NH+](CCO)CCO,43
C1164_A0087,CC(=O)[O-].OCC[NH+](CCO)CCO,48
C1164_A0024,O=C[O-].OCC[NH+](CCO)CCO,63
C1164_A0054,CS(=O)(=O)[O-].OCC[NH+](CCO)CCO,70
C0287_A0092,CCCCOP(=O)([O-])OCCCC.CCCC[NH2+]CCCC,63
C0287_A0087,CC(=O)[O-].CCCC[NH2+]CCCC,45
C0287_A0024,CCCC[NH2+]CCCC.O=C[O-],28
C0287_A0054,CCCC[NH2+]CCCC.CS(=O)(=O)[O-],72
C0287_A0093,CCCC[NH2+]CCCC.NS(=O)(=O)[O-],87
C0287_A0007,CCCC[NH2+]CCCC.O=C1[N-]S(=O)(=O)c2ccccc21,88
C0932_A0054,CCCC[NH+](CCCC)CCCC.CS(=O)(=O)[O-],71
C1165_A0092,CCCCOP(=O)([O-])OCCCC.NCC[NH3+],-18
C1165_A0054,CS(=O)(=O)[O-].NCC[NH3+],55
C0473_A0054,CC[NH+](CC)CC.CS(=O)(=O)[O-],24
C0473_A0007,CC[NH+](CC)CC.O=C1[N-]S(=O)(=O)c2ccccc21,72
C1166_A0092,CCCCOP(=O)([O-])OCCCC.CC[NH2+]CC,-7
C1166_A0087,CC(=O)[O-].CC[NH2+]CC,48
C1166_A0024,CC[NH2+]CC.O=C[O-],36
C1166_A0054,CC[NH2+]CC.CS(=O)(=O)[O-],45
C1166_A0007,CC[NH2+]CC.O=C1[N-]S(=O)(=O)c2ccccc21,78
C1167_A0092,C1CC[NH2+]C1.CCCCOP(=O)([O-])OCCCC,-4
C1167_A0087,C1CC[NH2+]C1.CC(=O)[O-],31
C1167_A0024,C1CC[NH2+]C1.O=C[O-],11
C1167_A0054,C1CC[NH2+]C1.CS(=O)(=O)[O-],122
C1167_A0007,C1CC[NH2+]C1.O=C1[N-]S(=O)(=O)c2ccccc21,33
C1169_A0044,COS(=O)(=O)[O-].CSC(N)=[NH2+],36
C1170_A0004,CCSC(N)=[NH2+].[Br-],87
